VIDEO,TIME BIN #,START TIME,END TIME,ANIMAL,BODY-PART,MEASUREMENT,VALUE
04Training_rat19,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),9.167441383397378
04Training_rat19,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),10.742089690086983
04Training_rat19,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),28.105910219764787
04Training_rat19,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),19.478520561747757
04Training_rat19,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),9.074871739536537
04Training_rat19,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),9.812266543345121
04Training_rat19,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),29.854474954458937
04Training_rat19,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),24.796667172833818
04Training_rat19,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),6.8827017842734435
04Training_rat19,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),3.1945584396329756
04Training_rat19,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),1.948886318904827
04Training_rat19,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),2.4931759005955447
04Training_rat19,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),4.089113193621359
04Training_rat19,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),10.138764443000472
04Training_rat19,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),8.659347123087517
04Training_rat19,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),7.077283852378007
04Training_rat19,32,00:00:32.000,00:00:32.039,Animal_1,Center,Movement (cm),0.24628060974203064
04Training_rat20,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),40.75221683536676
04Training_rat20,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),11.835834934296866
04Training_rat20,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),4.1826810139419885
04Training_rat20,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),10.851835170189986
04Training_rat20,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),31.338573371140097
04Training_rat20,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),5.206401683101723
04Training_rat20,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),24.947150324471735
04Training_rat20,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),23.93344258938116
04Training_rat20,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),4.947038680234967
04Training_rat20,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),12.198436192415924
04Training_rat20,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),16.091682245375974
04Training_rat20,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),6.092513338859131
04Training_rat20,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),5.4021720958558435
04Training_rat20,13,00:00:13.000,00:00:13.919,Animal_1,Center,Movement (cm),13.522564441314108
04Training_rat21,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),28.52011026455824
04Training_rat21,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),7.743417384562936
04Training_rat21,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),5.22671349441992
04Training_rat21,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),7.457865669991986
04Training_rat21,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),4.76309324177369
04Training_rat21,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),3.2055743509098042
04Training_rat21,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),5.916760840257054
04Training_rat21,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),13.299078902920986
04Training_rat21,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),5.586151395632882
04Training_rat21,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),2.5844456653569354
04Training_rat21,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),4.35840725889325
04Training_rat21,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),4.124313898986126
04Training_rat21,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),3.4896531721336013
04Training_rat21,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),2.874704574329402
04Training_rat21,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),35.01621264005502
04Training_rat21,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),30.709514404703118
04Training_rat21,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),4.670598101401182
04Training_rat21,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),4.415963822762384
04Training_rat21,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),4.396597105864925
04Training_rat21,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),3.8328182783939013
04Training_rat21,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),11.585066896382243
04Training_rat21,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),11.507985896527588
04Training_rat21,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),2.9596692225740577
04Training_rat21,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),5.3102651475296705
04Training_rat21,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),5.408577236034498
04Training_rat21,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),1.77472255103376
04Training_rat21,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),1.8700451908998343
04Training_rat21,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),7.873976121375978
04Training_rat21,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),1.7117178993148623
04Training_rat21,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),3.486641777891516
04Training_rat21,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),14.727772336978825
04Training_rat21,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),16.663037500669272
04Training_rat21,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),15.149144411350733
04Training_rat21,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),15.346801569157066
04Training_rat21,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),14.889976814057254
04Training_rat21,35,00:00:35.000,00:00:35.520,Animal_1,Center,Movement (cm),10.24746601073977
04Training_rat22,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),11.90687465099013
04Training_rat22,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),33.40571001352326
04Training_rat22,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),5.139485459545838
04Training_rat22,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),7.6711560482851455
04Training_rat22,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),23.84377149989374
04Training_rat22,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),20.288210238000005
04Training_rat22,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),16.980774960805686
04Training_rat22,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),18.082004500181306
04Training_rat22,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),11.176187451325532
04Training_rat22,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),4.360226942834027
04Training_rat22,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),1.5134039261524175
04Training_rat22,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),9.317520364876474
04Training_rat22,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),8.639772199382712
04Training_rat22,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),49.21690521058096
04Training_rat22,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),21.334251152581935
04Training_rat22,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),37.31369015390339
04Training_rat22,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),11.413686110484013
04Training_rat22,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),4.388766051596009
04Training_rat22,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),19.311538231299373
04Training_rat22,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),19.79734355059633
04Training_rat22,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),8.442278787185277
04Training_rat22,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),6.864723767558438
04Training_rat22,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),41.905681355000674
04Training_rat22,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),8.590601165678136
04Training_rat22,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),2.936885153898593
04Training_rat22,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),0.6077944141114976
04Training_rat22,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),4.318808268700934
04Training_rat22,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),4.357678780700381
04Training_rat22,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),21.999742530273362
04Training_rat22,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),14.888072291912673
04Training_rat22,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),12.38030370287768
04Training_rat22,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),7.034529351035855
04Training_rat22,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),37.4318209657324
04Training_rat22,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),5.675377084954992
04Training_rat22,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),0.6480206938354225
04Training_rat22,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),5.859091843798142
04Training_rat22,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),22.317653127823384
04Training_rat22,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),23.343417953024694
04Training_rat22,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),25.802449227735544
04Training_rat22,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),17.92255479081356
04Training_rat22,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),11.140628026962883
04Training_rat22,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),6.597062962788657
04Training_rat22,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),4.4130070464911295
04Training_rat22,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),6.658331266058283
04Training_rat22,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),5.558230892838526
04Training_rat22,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),14.855181509038815
04Training_rat22,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),10.305582102035569
04Training_rat22,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),24.242372606241
04Training_rat22,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),48.22618005625688
04Training_rat22,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),8.474203732778797
04Training_rat22,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),4.12327271066094
04Training_rat22,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),3.707521787976593
04Training_rat22,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),1.9699001193592796
04Training_rat22,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),4.19273679620716
04Training_rat22,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),5.7771156930041965
04Training_rat22,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),11.168347364081121
04Training_rat22,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),7.399471231519489
04Training_rat22,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),5.032843731368468
04Training_rat22,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),26.837314291140405
04Training_rat22,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),24.419391620477466
04Training_rat22,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),10.653347459745776
04Training_rat22,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),22.175606552656838
04Training_rat22,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),21.64863745245931
04Training_rat22,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),22.44249906824708
04Training_rat22,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),16.769693820354853
04Training_rat22,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),11.490047900931758
04Training_rat22,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),2.747134827483527
04Training_rat22,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),10.26363194525609
04Training_rat22,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),18.824232596510264
04Training_rat22,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),30.380780916489737
04Training_rat22,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),26.79624846053549
04Training_rat22,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),10.05007786893189
04Training_rat22,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),5.563931439885936
04Training_rat22,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),6.966458769804457
04Training_rat22,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),7.548797618421753
04Training_rat22,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),4.5247407067083865
04Training_rat22,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),2.669693204930541
04Training_rat22,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),3.883203679922633
04Training_rat22,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),1.6864410214989007
04Training_rat22,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),12.488730905142265
04Training_rat22,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),10.979614347845743
04Training_rat22,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),5.254421569730719
04Training_rat22,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),1.130526355938769
04Training_rat22,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),10.57235826660924
04Training_rat22,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),8.062574319655644
04Training_rat22,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),9.167129549111475
04Training_rat22,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),5.787339999148736
04Training_rat22,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),3.4252871715237525
04Training_rat22,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),7.334753145800889
04Training_rat22,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),11.545531636524547
04Training_rat22,90,00:01:30.000,00:01:31.000,Animal_1,Center,Movement (cm),19.5803411350862
04Training_rat22,91,00:01:31.000,00:01:32.000,Animal_1,Center,Movement (cm),20.486286003304464
04Training_rat22,92,00:01:32.000,00:01:33.000,Animal_1,Center,Movement (cm),6.585126998470112
04Training_rat22,93,00:01:33.000,00:01:34.000,Animal_1,Center,Movement (cm),4.538406898557603
04Training_rat22,94,00:01:34.000,00:01:35.000,Animal_1,Center,Movement (cm),6.204336469760202
04Training_rat22,95,00:01:35.000,00:01:36.000,Animal_1,Center,Movement (cm),0.645950959412595
04Training_rat22,96,00:01:36.000,00:01:37.000,Animal_1,Center,Movement (cm),3.022714354819475
04Training_rat22,97,00:01:37.000,00:01:38.000,Animal_1,Center,Movement (cm),9.639642017865976
04Training_rat22,98,00:01:38.000,00:01:39.000,Animal_1,Center,Movement (cm),40.51499299706206
04Training_rat22,99,00:01:39.000,00:01:40.000,Animal_1,Center,Movement (cm),14.821747791444093
04Training_rat22,100,00:01:40.000,00:01:41.000,Animal_1,Center,Movement (cm),0.39721589899233567
04Training_rat22,101,00:01:41.000,00:01:42.000,Animal_1,Center,Movement (cm),2.608357289025222
04Training_rat22,102,00:01:42.000,00:01:43.000,Animal_1,Center,Movement (cm),7.097075224337108
04Training_rat22,103,00:01:43.000,00:01:44.000,Animal_1,Center,Movement (cm),13.27892499882419
04Training_rat22,104,00:01:44.000,00:01:45.000,Animal_1,Center,Movement (cm),4.846648523679068
04Training_rat22,105,00:01:45.000,00:01:46.000,Animal_1,Center,Movement (cm),13.062733339272622
04Training_rat22,106,00:01:46.000,00:01:47.000,Animal_1,Center,Movement (cm),3.298360707824274
04Training_rat22,107,00:01:47.000,00:01:48.000,Animal_1,Center,Movement (cm),3.1691550211396744
04Training_rat22,108,00:01:48.000,00:01:49.000,Animal_1,Center,Movement (cm),1.8665460114193517
04Training_rat22,109,00:01:49.000,00:01:50.000,Animal_1,Center,Movement (cm),2.3569789717907135
04Training_rat22,110,00:01:50.000,00:01:51.000,Animal_1,Center,Movement (cm),1.8055646764613342
04Training_rat22,111,00:01:51.000,00:01:52.000,Animal_1,Center,Movement (cm),3.1123664185962774
04Training_rat22,112,00:01:52.000,00:01:53.000,Animal_1,Center,Movement (cm),2.2216851623347162
04Training_rat22,113,00:01:53.000,00:01:54.000,Animal_1,Center,Movement (cm),1.4940967801284368
04Training_rat22,114,00:01:54.000,00:01:55.000,Animal_1,Center,Movement (cm),1.965672566457879
04Training_rat22,115,00:01:55.000,00:01:56.000,Animal_1,Center,Movement (cm),2.269679985070496
04Training_rat22,116,00:01:56.000,00:01:57.000,Animal_1,Center,Movement (cm),2.721073470572985
04Training_rat22,117,00:01:57.000,00:01:58.000,Animal_1,Center,Movement (cm),2.6275268088520596
04Training_rat22,118,00:01:58.000,00:01:59.000,Animal_1,Center,Movement (cm),6.655899250106161
04Training_rat22,119,00:01:59.000,00:02:00.000,Animal_1,Center,Movement (cm),10.588379640077449
04Training_rat22,120,00:02:00.000,00:02:01.000,Animal_1,Center,Movement (cm),7.303952615131867
04Training_rat22,121,00:02:01.000,00:02:02.000,Animal_1,Center,Movement (cm),5.204822346014817
04Training_rat22,122,00:02:02.000,00:02:03.000,Animal_1,Center,Movement (cm),2.3166344443394697
04Training_rat22,123,00:02:03.000,00:02:04.000,Animal_1,Center,Movement (cm),2.570931640050294
04Training_rat22,124,00:02:04.000,00:02:05.000,Animal_1,Center,Movement (cm),5.075235051045694
04Training_rat22,125,00:02:05.000,00:02:06.000,Animal_1,Center,Movement (cm),1.6449852061508992
04Training_rat22,126,00:02:06.000,00:02:07.000,Animal_1,Center,Movement (cm),8.317851896891757
04Training_rat22,127,00:02:07.000,00:02:08.000,Animal_1,Center,Movement (cm),5.041989524474847
04Training_rat22,128,00:02:08.000,00:02:09.000,Animal_1,Center,Movement (cm),7.123569811496111
04Training_rat22,129,00:02:09.000,00:02:10.000,Animal_1,Center,Movement (cm),11.704879945479856
04Training_rat22,130,00:02:10.000,00:02:11.000,Animal_1,Center,Movement (cm),7.388155213425483
04Training_rat22,131,00:02:11.000,00:02:12.000,Animal_1,Center,Movement (cm),6.254390906262952
04Training_rat22,132,00:02:12.000,00:02:13.000,Animal_1,Center,Movement (cm),6.362186662109943
04Training_rat22,133,00:02:13.000,00:02:14.000,Animal_1,Center,Movement (cm),4.979913907417247
